dateTime,usUnits,interval,barometer,pressure,altimeter,inTemp,outTemp,inHumidity,outHumidity,windSpeed,windDir,windGust,windGustDir,rainRate,rain,dewpoint,windchill,heatindex,ET,radiation,UV,extraTemp1,extraTemp2,extraTemp3,soilTemp1,soilTemp2,soilTemp3,soilTemp4,leafTemp1,leafTemp2,extraHumid1,extraHumid2,soilMoist1,soilMoist2,soilMoist3,soilMoist4,leafWet1,leafWet2,rxCheckPercent,txBatteryStatus,consBatteryVoltage,hail,hailRate,heatingTemp,heatingVoltage,supplyVoltage,referenceVoltage,windBatteryStatus,rainBatteryStatus,outTempBatteryStatus,inTempBatteryStatus,appTemp,windrun
2025-01-15 08:20:00,1,5,29.493,29.158522733444,29.4987200053971,23.833333333333336,21.944444444444443,64.0,84.0,0.0,,0.0,,0.0,0.0,19.11237530401828,21.944444444444443,21.944444444444443,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,0.0,8.0,0.0,0.0,0.0,8.0,99.9375,0.0,4.36,,,,,,,,,,,25.228630248174223,0.166666666666667
2025-01-15 08:25:00,1,5,29.493,29.158554761363,29.4987523435081,23.833333333333336,21.944444444444443,64.0,85.0,0.0,,1.0,315.0,0.0,0.0,19.30264971628972,21.944444444444443,21.944444444444443,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,0.0,8.0,0.0,0.0,0.0,8.0,99.9375,0.0,4.36,,,,,,,,,,,25.31534674583766,0.166666666666667
2025-01-15 08:30:00,1,5,29.49,29.1549705843218,29.4951334531312,23.77777777777778,21.944444444444443,64.0,85.0,0.0,,0.0,,0.0,0.0,19.30264971628972,21.944444444444443,21.944444444444443,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,0.0,8.0,0.0,0.0,0.0,8.0,99.9375,0.0,4.36,,,,,,,,,,,25.31534674583766,0.166666666666667
2025-01-15 08:35:00,1,5,29.494,29.1595619170923,29.4997692535573,23.833333333333336,22.055555555555557,64.0,85.0,0.0,,0.0,,0.0,0.0,19.411510819822,22.055555555555557,22.055555555555557,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,0.0,8.0,0.0,0.0,0.0,8.0,99.9375,0.0,4.36,,,,,,,,,,,25.476475723710394,0.166666666666667
2025-01-15 08:40:00,1,5,29.492,29.1575615346747,29.49774949734,23.77777777777778,22.11111111111111,64.0,84.0,0.0,,1.0,315.0,0.0,0.0,19.275424828026335,22.11111111111111,22.11111111111111,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,0.0,8.0,0.0,0.0,0.0,8.0,99.9375,0.0,4.36,,,,,,,,,,,25.46955072584467,0.166666666666667
2025-01-15 08:45:00,1,5,29.491,29.1559404583392,29.4961127206162,23.77777777777778,22.22222222222222,64.0,83.0,0.0,,0.0,,0.0,0.0,19.191449690924888,22.22222222222222,22.22222222222222,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,0.0,8.0,0.0,0.0,0.0,8.0,99.9375,0.0,4.36,,,,,,,,,,,25.542336737127947,0.166666666666667
2025-01-15 08:50:00,1,5,29.493,29.1579123481954,29.4981037085249,23.77777777777778,22.38888888888889,64.0,82.0,0.0,,0.0,,0.0,0.0,19.159289057082,22.38888888888889,22.38888888888889,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,0.0,8.0,0.0,0.0,0.0,8.0,99.9375,0.0,4.36,,,,,,,,,,,25.69437204450711,0.166666666666667
2025-01-15 08:55:00,1,5,29.493,29.1584916579031,29.4986886288881,23.77777777777778,22.555555555555554,64.0,80.0,0.0,,1.0,315.0,0.0,0.0,18.925093097434612,22.555555555555554,22.555555555555554,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,0.0,8.0,0.0,0.0,0.0,8.0,100.0,0.0,4.36,,,,,,,,,,,25.755261473491558,0.166666666666667
2025-01-15 09:00:00,1,5,29.485,29.1505246561952,29.490644464337,23.77777777777778,22.61111111111111,64.0,78.0,1.0,157.5,4.0,157.5,0.0,0.0,18.573415273702885,22.61111111111111,22.61111111111111,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,0.0,8.0,0.0,8.0,0.0,8.0,99.9375,0.0,4.36,,,,,,,,,,,25.34156762804622,0.25
2025-01-15 09:05:00,1,5,29.503,29.1682957552439,29.5085876763762,23.77777777777778,22.666666666666668,64.0,77.0,1.0,225.0,5.0,225.0,0.0,0.0,18.42090194481328,22.666666666666668,22.666666666666668,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,0.0,8.0,0.0,8.0,0.0,8.0,99.9375,0.0,4.36,,,,,,,,,,,25.33025916490317,0.333333333333333
